森久保乃々,あ、注文しておいた品がきましたね。今回、相談に乗ってもらうお礼みたいなものなんですけど……
奈緒,しかもそっち！？それ実質、両方とも要求通ってないか？
乃々,Ｐさんのお家はいいですよ。お仕事のあと、好きなだけ甘えたりイチャイチャしたりできます
奈緒,へぇー……
乃々,奈緒さん、鍵を見る目が怖いんですけど。獲物を狩る者の目なんですけど
奈緒,いやいや。そんなことないぞ。別に興味ないし。あいつの家の鍵とかぜってーいらねーし。ウチのリーダーは今どうなってるんだ！？。…………
乃々,そんなわけで今度こそ本題です
奈緒,…………おう
乃々,ぶっちゃけると、なんだか物足りないんです
奈緒,…………おう？
乃々,具体的に言うと、最近、優し過ぎであんまり、いぢめてくれないんですけど
奈緒,い、イジめてくれない？
乃々,前々から、Ｐさんにはお願いしてたんです。１日最低１回はもりくぼのことをいぢめて下さいって
奈緒,えーっと…………。ちょ、ちょっと待て。待ってくれ！！待って下さい！！
乃々,ぼの？。まぞくぼはマゾの人ですよ。奈緒さんと同じで好きな人に虐められたいソフトマゾの人なんですけど……
奈緒,まぞくぼって何！？あとあたしを同類にするな！！
乃々,失礼しました。奈緒さんはソフトじゃなくて、ドがつく方でしたか。流石です……
奈緒,ドMでもねぇよっ！？あ、あたしは至って正常！ノーマルの人だよ！！
乃々,けど、某所で行われたMっぽいアイドルといえば？アンケートでは、みくさん、幸子さん、菜々さん、美優さん、などといったそうそうたるメンバーを抑えて堂々の一位に選ばれてたんですけど……
奈緒,どんなアンケートだ！？風評被害だよ！！
乃々,それはさておき、Ｐさんが机の下の私を蹴ってくれないってお話でしたっけ？
奈緒,さておくな！そしてそんな話はしてない！
乃々,蹴って欲しくて時々ズボンを引っ張ったり、膝をこちょこちょしてみたりするんですが、覗き込んで頭を撫でたり頬を撫でたり、耳をくにくにしたりしてくれるだけで、一向に加虐行為をしてくれないんですけど……酷くないですか？
奈緒,やっぱりノロケじゃねーか！！ていうかそりゃ流石に女の子を蹴ったりはしないだろう！あと、おねだりの仕方が微妙に可愛いな、おい！
乃々,これまでで一番興奮したのは、他の女の子とデートしながら、もりくぼのことを壁ぐちゃしてくれた時くらいですね
奈緒,壁ぐちゃとか初耳なんだけど！？
乃々,あの時は目の前で繰り広げられるＮＴＲと全身に掛けられる成人男性の体重に、気持ち良くなって、つい何度も何度も
奈緒,言わせねぇよ！？そもそもどういう状況だよ！！そして言わせてもらうけど、お前の方がよっぽど、ドが付く人だからな！？
乃々,いえいえ、もりくぼはそんな……おこがましいんですけど……
奈緒,褒めてねぇよ！？
乃々,あこがれます
奈緒,目指してるのかよ！！
乃々,先輩、首輪の安いお店ってどこですか？
奈緒,知らねーよ！先輩言うな！。だから知らねーって。あと凛！何してんだ！？あいつ普段は結構まともだぞ！？
乃々,鞭ってやっぱり跡が残るものなんですか？ちょっと見せてくれません？
奈緒,聞いてねーよ。そしてこれやっぱ恋愛相談じゃねーな！
乃々,三角木馬っていくらくらいするんでしょうか？
奈緒,それも枕元に持っていく気じゃないだろうな？
乃々,そうなるとやっぱりセットで鞭も欲しいですよね。時子さんに良いお店紹介してもらいましょうか
奈緒,やめて差し上げろ。美嘉ほどじゃないけどあの人意外と純で真面目なところあるから
乃々,じゃあやっぱり奈緒さんに紹介してもらうしか……。そ、そこをなんとか。トライアドのお姉さん、346のツンデレラ、３人寄らなくても、もじゃもじゃの知恵と言われた奈緒さんの力で解決して欲しいんですけど。奈緒さんの眉を撫でると幸せになれるってもっぱらの噂なんですけど
奈緒,最近、会う人会う人あたしの顔に手を伸ばしてくるのはそれが原因か！！
乃々,Ｐさんが、奈緒はガードが堅い(物理)って褒めてましたよ。有香さんも素晴らしい回し受けだって絶賛です
奈緒,護身術はアイドルの嗜みだからな、ちくしょう！
乃々,あ、コーヒーに付いてきたその落花生のおつまみ、美味しいですよ。気に入ったらカウンターでバラ売りもしてるんですけど
奈緒,これまだ続ける気か……。じゃあこれ、季節限定の奴、頼む
乃々,はい。あ。て、店員さん。追加の注文お願いしたいんですけど……。ふふ。楽しみですね……。へぇ……カスタードとベリーソースのデニッシュパンケーキみたいですよ……。お、おはようございます……
ちひろ,あら、おはよう。乃々ちゃん。今日はゆっくりめね
乃々,はい。今日はレッスンだけなので……。あ、あの……？
ちひろ,ああ、Ｐさんならミーティング中ですよ。もうすぐ終わると思いますが
乃々,そうなんですか……ミーティングって何の
P,じゃあ、そういうことで。これから忙しくなるけど各自よろしくな
イヴ,はい～
仁奈,がんばるでごぜーます
奈緒,分かってるって……。あれ？
P,ん？どうした？……ああ、乃々か
乃々,は、はい。おはようございます。皆さん。あ、あの……み、ミーティングって……
奈緒,…………
乃々,は、はい。大丈夫なんですけど……
P,じゃあ終わったらここに……いや、応接室に来てくれ。そんなに長くはならないから……さ
乃々,はい。分かりました……？
P,よし。じゃあとりあえず今日は解散！仕事もレッスンもない奴はあんまり居座らずに帰れよー
一同,はーい！！
乃々,し、失礼しまーす……。レッスン終わったんですけど……
P,お。来たか。まー、座れ。アイスティーしかなかったけどいいかな？
乃々,冷蔵庫に普通に麦茶とかもあった気がしますが、まぁ色々やぶさかではないので、いただきます
P,分かりにくい小ネタを挟んどいて何だが、今回は少し真面目な話だ
乃々,……そうですか。……そうなんですか
P,大人数をプロデュースするのはいつものことなんだが、今回は色々と初めてのこと、畑違いなことも多くてな、結構手こずりそうなんだ
乃々,…………。…………
P,期間とかその後の予定は不明だが、ちひろさんには可能な範囲プロデュース計画諸々ちゃんと引き継いであるし、乃々の活動に支障はないはずだ
乃々,…………。…………
P,…………
乃々,…………
P,…………
乃々,……おかしいですね
P,……何がだ？
乃々,……このアイスティー、飲んだのに眠くなりません。ちゃんと睡眠薬入ってるんですか？
P,何を期待してるんだお前は。……乃々？。…………
乃々,いえ……。何でもありません。何でもないです。分かりました。分かり……ました
P,…………
乃々,…………。…………
P,だから、な。明日からもお互い頑張ろう！な！
乃々,…………。はい……。お隣さんもいませんし……。……この位の孤独は慣れっこなんですけど……。むしろもりくぼは、ひと気のない静かな所を好むくらいですから……。最近Pさんがひどいんです
奈緒,はぁ……またか。さらっと前回のはノロケだったと白状したな。おう
乃々,確かに優し過ぎ、構い過ぎと言いましたが、もりくぼは別に、突き放されたり距離をとられたりするのを望んでいたわけじゃないんですけど……
奈緒,きけよ。ていうか、めんどくさいな……。今度は構って欲しいのかよ
乃々,だって最近はろくに会話もしてませんし、一緒にご飯を食べたりお風呂に入ったりもできていません
奈緒,おう。ちょっと待てや
乃々,いぢめて欲しいとは言いましたが、ただ放置されているだけでは愛を感じられません……
奈緒,あー。はいはい。聞いてる聞いてる。ていうか、なんでこんなに懐かれてんだろうな、あたし。乃々って洗ってない犬の匂いがするよな
乃々,くはぁ！。な、なんて酷いことを唐突に言うんですか……魂が大根おろしみたいになりかけたんですけど……
奈緒,いや、すまん。なんとなく魔がさした
乃々,や、やめてくださいね。もりくぼのハートはプレパラートよりも砕けやすいんですから……
奈緒,プレパラートってなんだっけ？いや、まぁいいや。相談進めよう。相談
乃々,は、はい。そうしていただけると助かります
奈緒,じゃあ、バッサリいくけど、あれだ。仕事がんばれ
乃々,ほ、本当にバッサリ……っていうか、ざっくりですね……
奈緒,Ｐさんに捨てられたくないんだろう？じゃあ真面目に働こうぜ。そうしたら、そうそう悪いようにはならないよ。うん
乃々,なんかテキトウになってません？。結果は後から……。そうですよね……きっと、また前みたいにラブラブしたりいちゃいちゃしたりベタベタしたり……
奈緒,ちっ……あー、コーヒーが美味い。スイーツも美味い。おねーさーん。このビーフシチューもひとつ！
乃々,よく食べますね……
奈緒,食わずやってられるか
P,乃々、俺に合鍵を返してくれないか
乃々,へ？
P,この前渡した俺の家の鍵だよ。もう一ヶ月くらい経つしな。そろそろ満足じゃないか？。このままだと大事になりそうだし、できれば乃々に鍵を返してもらいたい。嫌か？。…………
乃々,…………
P,…………。ん
乃々,そ、それじゃあ、用事はおしまいですね。し、失礼するんですけど……
P,…………
乃々,…………
P,…………。…………。…………。出て行った……か
乃々,久しぶりに寮の部屋に帰って来たんですけど……。ベッドのお布団。しばらく干してないな……。むぅーりぃー……。脱水症状起こしそうなんですけど……
奈緒,はよーごさいまーっす
P,お。奈緒か……
ちひろ,奈緒ちゃん……
奈緒,ん？どうしたんだ。変な顔して
P,…………
ちひろ,…………
奈緒,お、おい？な、なんだよ？なんか暗くないか？。…………
P,それが逆に乃々の負担になってたなら、俺も考えを改めないといけないな、と
奈緒,色々言いたいけど、まぁ、同棲はやりすぎ
ちひろ,同棲！？
P,ちょっ！？奈緒っ！それはっ！？
ちひろ,いや、さすがにそれで誤魔化されは……
P,スタドリ650本買います
ちひろ,では話を進めましょうか。Ｐさんが甘やかし過ぎを反省した辺りから
奈緒,自浄作用ないなー。この事務所。お、おう。努力の方向性があさってだな
P,そして昨日。乃々がまた奈緒を呼び出して相談しているという噂を聞いて俺は決心した
奈緒,う、噂？どこからＰさんに伝わるんだ、そんなもん。！！？。い、いや……昨日の相談は……
P,しかし、今日、問題が起こった。乃々がレッスン場に姿を現さないらしい
奈緒,！？。…………手紙？
P,ああ、読んでいいぞ。…………
奈緒,…………
P,森久保が家出した
奈緒,…………
P,どうしよう
奈緒,ふん！
P,ぐはっ！？
ちひろ,三戦(サンチン)の構えからの正拳突き。隙なく無駄のない、美しい一撃がプロデューサーさんのみぞおちに！！
P,…………。…………
奈緒,……うん！ごめん！ごめんなさい！カッとなってやり過ぎた！！
ちひろ,聞こえてませんね。普通に悶絶してます。アイドルの護身術プログラム、出来は上々……っと
P,いや～。三途の川の向こう側で小梅が手招きしてましたよ
ちひろ,小梅ちゃん、生きてますけどね
P,危うく川を渡りそうになった所で凛が脚に噛み付いて止めてくれました
奈緒,止め方！！。あたしそのカテゴリーなのか！？
ちひろ,どんなシーンですか。はい。早く迎えにいってあげて下さい。ついでに代金の80000円、銀行で下ろしてきて下さいね
奈緒,ツッコまねーぞ
P,念のため確認……と。うん。机の下には誰もいないな
奈緒,そりゃいないだろ
P,じゃあ行ってきます
奈緒,…………
ちひろ,……行きましたね
奈緒,ちひろさんは協力しないんですか？
ちひろ,妹たちに連絡してチヒロネットワークを使えば手っ取り早く見つけられるかもしれませんが、ここはプロデューサーさんが自力で探すべきでしょう
奈緒,……そっスか。なんで誰もいないはずの机の下から出てくるかな
芳乃,むー
P,はぁはぁ……。女子寮にも俺の家の周りにも見当たらない。近場の本屋や文具店も回ったけどいない……。ああ、あの時は確か……！
乃々,暗い所は落着きます……。しかし、もりくぼハウス……もといダンボールの中っていうのは、落着きますが、長時間いるとさすがに息苦しくなってきますね……。少しだけ外の空気を……
P,よっ！
乃々,…………
P,…………
乃々,…………
P,戻るな戻るな。無言で戻るな。柱時計の鳩でも一声鳴くぞ
乃々,手羽先は関係ないんですけどっ！？
P,言ってない言ってない
乃々,一言一句！？なんですか、その記憶力！？。…………
P,あの時も乃々は嫌がって、怯えて逃げ出して……ここ、舞台裏に置いてあったダンボールに籠って隠れてたっけ
乃々,…………
P,隠れてはいるんだけど、もともと中に収めていた衣装やら小道具やらを周りに放り出して、代わりに中に入ってるもんだから、散らかり具合でバレバレだったなぁ……
乃々,…………。けれど……良い……ライヴでした……。いい経験……良い思い出……でじだ
P,…………
乃々,…………
P,…………
乃々,…………。…………
P,こんな所にいたのか
乃々,…………
P,お待たせ。色々間違って、意地悪なことして悪かったな。ごめん。本当にごめん
乃々,…………
P,帰ろう
乃々,…………
P,…………
乃々,だぎじめでぐだざい
P,ん。泣かせてごめん。ごめんな
乃々,ううううううぅぅ…………ッ。つまり、わざと冷たくしようとして、距離を置いたり、怖い顔で鍵を返せって言ったりしたんですか？
P,すまん。ていうか怖い顔は多分、自責とか葛藤とか脱毛を堪えるために無心になっていただけだと思うんだがな。……まぁ、もともとどちらかと言うとマゾの人だからなぁ、俺
乃々,セクハラなんですけど
P,ええー……？
乃々,明日からまたＰさん育成計画を立て直す必要がありますね。立派なご主人様になってもらうために
P,別の意味のご主人になら、なってもいいんだけどなぁ
乃々,！！。な、なななっ……！！。ぐ。うぅ～
P,乃々の手はちっちゃいな～
乃々,……Ｐさんの手がおっきいんですよ
P,はいはい。行くぞー
乃々,…………
P,…………
乃々,……ねぇ。Ｐさん
P,ん？なんだ？あ、足下段差あるから気をつけろよ
乃々,最近もりくぼ、いつものヤツ……言わなくなったと思いませんか？。また一言一句……。まぁ、覚えられるくらいは繰り返し言いましたが……。その両方あります。けど、厳密にはちょっと違うんですけど……
P,…………
乃々,私がそのセリフを言わなくなった理由。その一番の理由は怖くなったからなんです
P,怖くなった？
乃々,アイドルを始めて、アイドルを続けて、色んなものを得ました。友達ができました。思い出ができました。好きな人ができました
P,…………。…………
乃々,Ｐさんに辞めてもいいよって言われるのが何よりも怖くなってしまったんです
P,俺…俺は……
乃々,だから、これからも森久保乃々をよろしくお願いします
P,…………。あー…………
乃々,………Ｐさん？
P,乃々、これやる
乃々,これ、って……。なんですか？お財布？。へーっ……。もりくぼが持つには少しは無骨な感じもしますが……お洒落ですね。え？ちょ……
P,色んな所に行って色んな人に会うからな。これからは名刺必須だ。その財布、フル活用してくれ
乃々,ちょっと待って下さい。やっぱり前言を撤回したいんですけど……
P,むぅーりぃー
乃々,イラっとくるんですけど！！
P,あはは。まぁ、頑張れ！俺も頑張る。明日からもよろしくな！！
乃々,うう～っ……！
P,ああ、あとな
乃々,……なんですか？
P,その財布、キーホルダーにもなってるんだ
乃々,……えっ？
P,中身、見てみ
乃々,……えっ？
P,…………
乃々,これ…………
P,明日からもよろしくな！
乃々,ところでさっきからずっと気になってたんですけど
P,なんだ？
乃々,なんでＰさん、お迎えに来た時からお顔がボコボコなんですか？
P,なんか知らんが、乃々を迎えに来たって言ったら警備員が殴りかかってきたんだ
乃々,…………。あともう一つ気になったんですけど
P,なんだ？。ああ、あれは嘘だ
乃々,嘘！？
P,ウチの社長はおおらかだからな。むしろマスコミ対策に、俺の家の表札を第３女子寮に替えたらどうだ？って笑ってたぞ
乃々,自浄作用ないんですけど、この事務所
P,乃々～。準備できたか～？
乃々,はい。準備万端です。入っていいですよ。……どうですか？
P,…………
乃々,…………
P,…………
乃々,なにか言って欲しいんですけど……
P,すまん。ちょっと見惚れてた
乃々,なっ……！。うう～
P,綺麗だよ。乃々
乃々,め、面と向かって言われるとやっぱり恥ずかしいんですけど……
P,あはは。乃々はやっぱりそういうヒラヒラした格好がよく似合うな。お姫様みたいだ
乃々,もうお姫様って歳じゃないんですけど……
P,お義母さんもお義父さんも喜んでたんじゃないか？
乃々,お父さんはちょっと引くほど泣いてました。あとついでに、まゆさんと美優さんも泣いてました
P,お、おう
乃々,Ｐさんもよく似合ってますよ
P,ん。さんきゅ。まぁ、おっさんなりに頑張ってみたよ
乃々,…………
P,…………
乃々,…………
P,…………
乃々,……ねぇ、Ｐさん。実は大事な話があるんですけど
P,……なんだ？
乃々,今までお世話になりました。……もりくぼはアイドルを辞めたいと思います
P,…………。ああ。辞めてもいいよ。お疲れ様
乃々,という、未来のもりくぼルートか確定したので、皆さんにはＰさんの家から出て行ってもらいたいんですけど
まゆ・あやめ・イヴ・仁奈・周子・ありす・美優・凛・紗枝・七海・忍,お断りします
乃々,多くないですか！？
松尾千鶴,あやめさん、表札、こんな感じでいいでしょうか？
乃々,もう1人いたんですけど！？
あやめ,第三女子寮。うむ。素晴らしい出来です。わたくしも書道の心得はありますが、やはり千鶴殿にお任せして正解でした
乃々,社長のアイディア、実践してるんですけど！？
千鶴,この報酬として、今日は私がＰさんの横で寝させてもらいますね
あやめ,約束ゆえ、仕方ありません。今日だけでござるよ
乃々,この人意外と危険人物なんですけど！？もうツンの欠片もないんですけど！？
まゆ,あやめちゃん。例の物、用意できましたか？
あやめ,はい。ここに
まゆ,うふ。これさえあればＰさんと……
乃々,その小瓶に入った怪しげな液体は何なんですか？
あやめ,ただの強力な麻酔や…
まゆ,しっ！あやめちゃん、ダメです！！
あやめ,っと、危ない危ない。にんともかんとも
乃々,麻酔薬って言いましたよね？ほぼ言いかけましたよね？
あやめ,むむ。仕方ありません。ちゃんと明日は譲って下さいね
乃々,何の企みですか！？何をする気なんですか！？
まゆ,なんでもありませんよぉ
乃々,……新忍法？
あやめ,名付けて忍法眠りの子篭ろう(こごもろう)！！
乃々,最低なんですけど！？もう本当に最低なんですけど！？
千鶴,あの？今晩、床を共にするのは私なのでそれはちょっと困るんですが
乃々,そのツッコミもおかしいと思うんですけど！？
美優,睡眠◯、そういうのもあるんですね……
乃々,なしです！
仁奈,睡眠◯ってなんでこぜーますか？缶詰の仲間でごぜーますか？
イヴ,乃々ちゃん、今日の夜、みんなに内緒でＰさんとお風呂に入るのは私と仁奈ちゃんでしたか？それとも乃々ちゃんの番でしたか～？
乃々,ちょ、く、空気を読んで下さい。皆さんの目が、目が怖いんですけど……
喜多見柚,遊びに来たよ～
綾瀬穂乃香,お邪魔します
桃井あずき,忍ちゃん奪還大作戦！！
乃々,また増えた！？
槙原志保,お邪魔しまーす
乃々,誰ですか！？
志保,はい。元ウェイトレス、現アイドルの卵です♪
周子,そういえば当のＰさんはどこ行ったん？
紗枝,さっきから姿が見えへんなぁ
乃々,Ｐさんなら書斎でお仕事してるはずなんですけど
ありす,……その書斎から、何やら変な声が漏れてきている気がするんですが
一同,！？。…………。…………
乃々,ね、年少組以外、突撃！！
一同,何してるんですかっ！！
P,……えっ？
奈緒,……げっ
一同,…………
乃々,床にうつ伏せになった奈緒さんがＰさんに踏みつけられてるんですけど
一同,…………
奈緒,こ、これは……ま、マッサージだから！ベタなオチで悪いけどただのマッサージだから！！。そう！だからやましいことは全然ないぞ！！
乃々,う。……ま、まぁ、そういうことなら……
P,しかしな、奈緒
奈緒,ん？な、なんだよ？
P,さっき、もっと上を踏んで欲しいって言ってきたが、これ以上、上となると、頭を踏むことになってしまうんだが……
奈緒,それがいいんだろっ！！
P,えっ！？
乃々,…………
一同,…………
奈緒,あっ……
P,…………
奈緒,ち、ちがっ！
乃々,奈緒さん……
奈緒,ぐ。乃々……こ、これはその……
乃々,奈緒さん……
奈緒,七海ィ！！この前、相談に乗ってやっただろう！！
七海,記憶にないれす
奈緒,乃々。違うんだ！本当に最初はただのマッサージのつもりだったんだよ！
乃々,……最初は？
奈緒,……ああ。そのつもりだったんだが、……なんか……途中から妙に気持ちよくなってきちゃってな……
乃々,…………
奈緒,結果、気がついたら、肩凝りをほぐすっていうのがＰさんに踏んでもらう為の、ただの建前になってたんだ……
乃々,…………
奈緒,この前、あたしは言ったよな、乃々
乃々,……何をですか？
奈緒,結果は後からついてくる、って
乃々,台無しなんですけどっ！！
奈緒,ちなみに木馬は手枷足枷つきで30万したぞ
乃々,購入済み！？色々手遅れなんですけどっ！？
美優,次、私が踏んでもらってもいいですか？
乃々,美優さん！？
まゆ,まゆはお尻と頭を踏んでもらいたいです
乃々,順番待ち！？
凛,わん！
乃々,せめて日本語でお願いします！
